throughput_req_s,throughput_tok_s,avg_ttft_ms,avg_tpot_ms,avg_e2e_s,total_time,hot_ratio,system
3.231967173977202,834.429284977434,14578.553456068039,31.882153634895467,22.822493926286697,61.88181662559509,0.0,SLoRA
3.2475047040594633,838.4407644940723,14222.030061483383,30.19443070895849,22.021238185167313,61.58574604988098,0.0,Baseline
3.2257114467160535,805.9601335192394,7409.3713545799255,36.0305726279899,16.101505675315856,62.00182604789734,0.5,SLoRA
2.190658334167915,547.3469380835244,24091.59841299057,33.45344361864802,32.13480669140816,91.29675626754761,0.5,Baseline
2.9278286187034235,768.7453212698645,6803.42001080513,39.861567479890674,16.66963948369026,68.31000924110413,0.8,SLoRA
1.8760597428940022,492.58762639296367,13510.281524658203,37.93331818261982,23.082778075933458,106.60641312599182,0.8,Baseline
6.486656538946971,1555.3056383433152,2425.5784916877747,35.17986972733136,10.36355219244957,30.83252501487732,1.0,SLoRA
4.929241975902913,1181.8843485622415,3337.951773405075,39.220785477953264,12.316957857608795,40.57418990135193,1.0,Baseline
